player_id,name,age,nationality,team,league,position,specific_position,injured,height_cm,weight_kg,stamina,matches_played,minutes_played,yellow_cards,red_cards,goals,assists,shots_per_game,key_passes_per_game,dribbles_per_game,tackles_per_game,interceptions_per_game,clearances_per_game,aerial_duels_won_pct,fouls_per_game,pass_accuracy_pct,passes_per_game,long_balls_per_game,crosses_per_game,saves_per_game,clean_sheets,goals_conceded,penalty_save_pct
334,Juan Alvarez,31,Española,Real Madrid,LaLiga,Delantero,ED,No,178,76,62,22,1716,5,2,8,8,1.54,0.18,0.03,0.37,0.39,0.78,23.43,0.18,77.0,24.19,0.41,0.58,0.0,0.0,0.0,0.0
335,Diego Martínez,19,Española,Sevilla,LaLiga,Mediocentro,MCO,No,173,77,100,9,666,10,3,1,7,0.8,0.22,1.63,1.87,0.28,0.55,27.59,1.79,83.03,39.48,0.06,0.74,0.0,0.0,0.0,0.0
336,Enzo Ramos,18,Española,Lens,Ligue 1,Mediocentro,MC,Sí,185,79,81,33,2343,5,1,5,2,0.52,1.25,0.78,0.5,0.19,0.44,37.65,1.43,83.14,36.1,0.62,0.16,0.0,0.0,0.0,0.0
337,Juan Cruz,35,Española,Rennes,Ligue 1,Delantero,ED,Sí,183,79,73,13,1066,6,3,20,4,2.9,0.28,1.63,0.29,0.42,0.28,28.93,0.83,69.42,13.82,0.24,0.93,0.0,0.0,0.0,0.0
338,Miguel Pérez,27,Española,Liverpool,Premier,Mediocentro,MC,No,176,73,68,34,3026,9,0,3,2,0.83,0.77,0.62,0.46,1.76,0.41,47.24,0.13,79.54,30.7,1.71,0.15,0.0,0.0,0.0,0.0
339,Andrés Pérez,34,Española,Juventus,Serie A,Defensa,DFC,No,189,84,73,8,624,0,1,3,5,0.24,0.5,0.23,1.66,2.41,0.49,86.21,1.05,72.88,32.56,1.76,0.6,0.0,0.0,0.0,0.0
340,Fernando Morales,32,Española,Borussia Dortmund,Bundesliga,Delantero,DC,No,181,66,72,5,365,2,3,16,4,1.12,1.46,0.62,0.2,0.56,0.65,39.09,0.0,72.83,13.82,0.85,0.63,0.0,0.0,0.0,0.0
341,Luis González,30,Española,Napoli,Serie A,Mediocentro,MCD,No,182,67,65,16,1104,4,0,3,5,0.46,0.91,0.18,0.76,1.0,0.24,52.24,1.82,67.12,53.49,1.22,0.47,0.0,0.0,0.0,0.0
342,Fernando Alvarez,23,Española,Inter,Serie A,Mediocentro,MC,No,185,67,53,25,1600,3,3,0,3,0.25,1.68,0.57,0.65,0.73,0.48,28.79,0.28,73.01,48.42,1.77,0.9,0.0,0.0,0.0,0.0
343,Pedro Castro,34,Española,Freiburg,Bundesliga,Defensa,DFC,Sí,176,71,83,34,2312,8,3,2,4,0.0,0.22,0.49,0.47,2.24,0.31,79.48,1.0,61.95,39.48,2.64,0.26,0.0,0.0,0.0,0.0
344,Fernando Pérez,24,Española,Paris SG,Ligue 1,Defensa,LD,No,192,72,74,0,0,3,0,1,2,0.38,0.44,0.12,1.24,1.76,4.17,72.23,0.41,66.21,22.12,1.57,0.44,0.0,0.0,0.0,0.0
345,Juan López,19,Española,Tottenham,Premier,Mediocentro,MCD,No,180,68,99,22,1562,7,0,0,1,0.67,0.21,1.39,0.19,1.23,0.55,49.43,1.2,85.87,46.38,0.54,0.2,0.0,0.0,0.0,0.0
346,Nicolás Gómez,24,Española,Manchester City,Premier,Mediocentro,MCO,No,171,78,96,37,3071,5,3,1,7,1.31,0.23,1.96,1.32,1.21,0.85,58.06,0.42,80.46,52.36,1.39,0.87,0.0,0.0,0.0,0.0
347,Fernando Rodríguez,22,Española,Roma,Serie A,Portero,POR,No,185,95,96,14,1106,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.49,5.67,2.38,0.0,2.35,2.24,38.08,83.33
348,Luis Suárez,24,Española,Borussia Dortmund,Bundesliga,Mediocentro,MC,No,183,73,96,4,268,5,2,3,4,1.02,1.0,0.72,1.87,1.52,0.28,29.88,0.41,88.36,32.79,1.8,0.48,0.0,0.0,0.0,0.0
349,Fernando González,22,Española,Monaco,Ligue 1,Delantero,EI,No,180,77,95,23,1633,10,1,12,9,1.1,1.34,0.58,0.03,0.14,0.28,47.58,0.98,78.79,29.76,0.83,2.3,0.0,0.0,0.0,0.0
350,Enzo Morales,22,Española,Bayern Munich,Bundesliga,Delantero,EI,No,187,69,90,10,650,9,3,13,5,1.68,1.17,0.36,0.07,0.22,0.75,41.08,0.08,73.08,27.8,0.11,2.43,0.0,0.0,0.0,0.0
351,Andrés Ortega,26,Española,Real Madrid,LaLiga,Delantero,EI,No,188,82,94,31,2728,5,1,12,9,1.26,0.26,1.2,0.53,0.62,0.65,37.52,0.72,84.95,12.89,0.26,0.31,0.0,0.0,0.0,0.0
352,Santiago Alvarez,29,Española,Marseille,Ligue 1,Portero,POR,No,193,88,65,19,1197,7,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.97,11.46,0.84,0.0,3.86,8.99,23.16,52.78
353,Andrés Torres,22,Española,Bayer Leverkusen,Bundesliga,Delantero,EI,No,178,75,95,30,2250,9,1,10,4,2.08,0.01,1.57,0.84,0.51,0.84,27.52,0.81,73.46,22.16,0.49,0.19,0.0,0.0,0.0,0.0
354,Santiago González,22,Española,Freiburg,Bundesliga,Mediocentro,MCO,No,176,67,64,1,69,0,0,4,6,1.22,0.33,1.27,1.2,1.94,0.76,23.73,1.12,78.44,52.12,0.13,0.66,0.0,0.0,0.0,0.0
355,Luis Díaz,35,Española,Monaco,Ligue 1,Mediocentro,MCO,No,185,65,67,22,1342,3,2,4,2,0.47,0.94,1.14,1.75,0.1,0.38,40.65,1.85,71.51,35.33,0.12,0.92,0.0,0.0,0.0,0.0
356,Alejandro Cruz,23,Española,Real Madrid,LaLiga,Mediocentro,MCO,No,179,70,85,38,2508,2,0,1,5,1.15,0.89,1.71,0.21,0.45,0.9,22.89,1.31,84.53,42.67,0.29,0.9,0.0,0.0,0.0,0.0
357,Lucas Sánchez,29,Española,Villarreal,LaLiga,Portero,POR,No,200,80,81,3,180,8,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.95,15.21,3.84,0.0,3.97,1.94,26.57,77.69
358,Juan Sánchez,31,Española,Valencia,LaLiga,Defensa,DFC,No,192,87,97,17,1428,8,3,3,5,0.08,0.01,0.72,1.85,1.57,4.6,50.18,1.7,83.63,34.59,0.57,0.08,0.0,0.0,0.0,0.0
359,Carlos Vega,36,Española,Bayern Munich,Bundesliga,Defensa,LI,No,182,75,85,33,2112,7,0,0,0,0.06,0.05,0.74,1.83,2.49,4.12,61.36,1.66,84.07,21.92,1.57,0.81,0.0,0.0,0.0,0.0
360,Diego Morales,29,Española,Lyon,Ligue 1,Delantero,ED,No,181,82,60,12,936,10,1,10,2,2.79,0.68,1.77,0.09,0.19,0.68,49.28,0.16,76.3,12.26,0.65,0.68,0.0,0.0,0.0,0.0
361,Alejandro Suárez,27,Española,Marseille,Ligue 1,Delantero,DC,No,181,65,97,34,2278,5,2,9,1,1.13,1.46,1.74,0.27,0.42,0.57,33.02,0.81,74.46,18.96,0.14,2.27,0.0,0.0,0.0,0.0
362,Santiago Vega,19,Española,Atalanta,Serie A,Defensa,LI,No,189,76,61,1,78,10,2,3,1,0.11,0.42,0.53,2.86,1.44,4.38,55.83,2.0,84.73,15.95,0.06,0.35,0.0,0.0,0.0,0.0
363,Daniel Ortega,29,Española,Villarreal,LaLiga,Mediocentro,MCO,No,180,75,52,27,2133,6,0,3,7,0.08,1.16,0.9,0.65,1.0,0.2,26.73,0.47,76.73,39.36,0.57,0.63,0.0,0.0,0.0,0.0
364,Diego Rodríguez,18,Española,Paris SG,Ligue 1,Defensa,LI,No,175,88,65,4,256,0,3,2,2,0.16,0.16,0.62,2.28,2.23,4.94,73.12,0.05,66.21,22.76,0.58,0.99,0.0,0.0,0.0,0.0
365,Leo Torres,34,Española,Monaco,Ligue 1,Defensa,LD,No,177,83,97,29,2610,10,0,3,0,0.01,0.27,0.29,0.83,3.0,1.21,89.94,1.72,61.62,23.99,1.5,0.7,0.0,0.0,0.0,0.0
366,Gabriel Fernández,31,Española,Monaco,Ligue 1,Mediocentro,MCO,No,177,69,97,26,1872,3,3,4,0,0.06,0.19,1.48,1.28,0.76,0.95,24.98,0.4,67.91,35.36,1.91,0.04,0.0,0.0,0.0,0.0
367,Rafael Morales,28,Española,Manchester City,Premier,Mediocentro,MCO,Sí,171,72,78,4,248,10,0,0,0,1.26,1.0,1.6,1.63,0.69,0.8,59.4,1.92,74.41,42.12,0.7,0.89,0.0,0.0,0.0,0.0
368,Nicolás Ramos,27,Española,Monaco,Ligue 1,Mediocentro,MCD,No,181,74,66,33,2805,0,0,4,4,1.16,0.12,1.24,0.08,0.54,0.16,27.96,1.42,74.64,31.18,1.44,0.35,0.0,0.0,0.0,0.0
369,Miguel Ramos,33,Española,Bayern Munich,Bundesliga,Defensa,LI,No,190,86,63,36,2772,3,0,3,0,0.09,0.24,0.1,0.94,1.46,2.9,57.62,1.61,70.06,22.78,0.34,0.37,0.0,0.0,0.0,0.0
370,Pedro López,26,Española,Freiburg,Bundesliga,Delantero,EI,No,173,70,98,29,2175,3,2,5,8,2.09,1.54,0.26,0.29,0.48,0.86,24.58,0.03,68.24,19.79,0.6,1.42,0.0,0.0,0.0,0.0
371,Mateo Ramos,34,Española,Chelsea,Premier,Mediocentro,MCO,No,174,69,69,38,3116,9,0,5,3,1.41,0.03,1.31,1.56,0.69,0.34,58.81,1.35,78.54,37.34,0.7,0.55,0.0,0.0,0.0,0.0
372,Daniel Pérez,23,Española,Freiburg,Bundesliga,Portero,POR,No,197,80,58,7,560,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.53,13.92,4.12,0.0,3.12,1.59,18.87,2.65
373,Juan González,29,Española,Marseille,Ligue 1,Delantero,EI,No,170,84,61,3,258,8,0,20,7,1.61,0.97,2.67,0.07,0.08,0.85,27.19,0.16,72.34,12.27,0.25,1.29,0.0,0.0,0.0,0.0
374,Alejandro Pérez,18,Española,Liverpool,Premier,Defensa,LI,No,185,77,60,20,1440,5,1,2,4,0.32,0.43,0.36,1.22,0.58,0.02,83.51,0.6,66.8,26.77,0.11,0.46,0.0,0.0,0.0,0.0
375,Leo Ortega,27,Española,Bayer Leverkusen,Bundesliga,Defensa,LI,No,192,70,57,33,2739,1,0,3,1,0.45,0.06,0.09,2.59,0.67,2.21,58.04,1.36,78.85,17.8,1.45,0.52,0.0,0.0,0.0,0.0
376,Enzo Gómez,19,Española,Bayern Munich,Bundesliga,Defensa,DFC,No,179,79,73,17,1122,2,2,2,2,0.2,0.42,0.59,1.59,2.83,2.12,58.85,0.39,61.3,27.22,0.57,0.47,0.0,0.0,0.0,0.0
377,Andrés Alvarez,32,Española,Manchester City,Premier,Defensa,LI,No,178,70,80,0,0,8,0,1,0,0.21,0.41,0.65,2.65,1.9,2.24,89.12,0.33,78.43,25.53,1.53,0.35,0.0,0.0,0.0,0.0
378,Alejandro López,21,Española,Juventus,Serie A,Mediocentro,MCD,No,173,71,76,4,248,10,3,2,1,1.34,1.21,0.77,0.87,1.48,0.5,30.81,1.87,70.43,48.85,0.87,0.84,0.0,0.0,0.0,0.0
379,Gabriel Vega,35,Española,RB Leipzig,Bundesliga,Mediocentro,MC,No,175,68,77,23,1817,4,0,4,5,1.48,1.53,1.85,1.99,1.93,0.24,33.66,0.47,67.25,51.07,1.44,0.67,0.0,0.0,0.0,0.0
380,Lucas Ramos,21,Española,Manchester United,Premier,Mediocentro,MCO,No,184,73,75,4,312,9,3,5,4,0.19,1.2,1.13,1.51,0.43,0.19,40.99,0.76,86.05,30.61,1.55,0.58,0.0,0.0,0.0,0.0
381,Thiago Molina,30,Española,Sevilla,LaLiga,Mediocentro,MCD,No,184,74,61,29,2349,7,0,1,6,0.59,1.66,1.84,0.21,1.14,0.23,37.64,1.54,72.88,35.41,0.21,0.57,0.0,0.0,0.0,0.0
382,Thiago Morales,34,Española,Union Berlin,Bundesliga,Defensa,LI,No,182,88,86,37,2442,6,3,3,1,0.41,0.01,0.03,1.25,2.03,2.85,76.04,0.86,84.69,29.75,2.99,0.43,0.0,0.0,0.0,0.0
383,Marco Ortega,31,Española,Real Madrid,LaLiga,Defensa,DFC,No,186,85,94,12,816,10,3,0,3,0.35,0.4,0.17,2.95,0.93,4.83,72.83,1.87,67.6,16.16,1.42,0.05,0.0,0.0,0.0,0.0
384,Luis Torres,33,Española,Inter,Serie A,Defensa,LD,Sí,185,73,65,2,148,0,3,2,4,0.46,0.29,0.24,1.24,0.78,3.27,87.07,0.92,62.5,25.59,0.01,0.18,0.0,0.0,0.0,0.0
385,Andrés Ruiz,24,Española,Paris SG,Ligue 1,Portero,POR,Sí,198,88,85,30,1980,10,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.39,9.08,4.06,0.0,4.55,11.43,38.98,88.37
386,Luis Sánchez,36,Española,Arsenal,Premier,Mediocentro,MCO,No,179,69,62,5,395,0,0,5,3,0.68,0.95,0.89,0.13,1.27,0.58,22.97,1.74,87.79,42.03,1.63,0.63,0.0,0.0,0.0,0.0
387,Pedro Gómez,27,Española,Arsenal,Premier,Defensa,LI,No,190,76,76,34,2210,1,2,3,5,0.2,0.38,0.35,1.91,0.26,4.26,70.45,0.33,65.78,37.82,2.59,0.73,0.0,0.0,0.0,0.0
388,Lucas Fernández,31,Española,Freiburg,Bundesliga,Delantero,ED,No,172,84,54,37,2368,4,0,9,8,2.19,0.74,0.16,0.53,0.13,0.66,28.57,0.05,77.55,25.66,0.52,2.25,0.0,0.0,0.0,0.0
389,Pedro Rodríguez,25,Española,Real Sociedad,LaLiga,Delantero,ED,No,187,66,84,13,1079,6,2,20,5,2.06,1.97,2.2,0.55,0.35,0.51,38.14,0.5,77.79,20.06,0.74,1.54,0.0,0.0,0.0,0.0
390,Miguel Alvarez,22,Española,Atalanta,Serie A,Mediocentro,MCO,No,177,80,85,26,1820,8,0,1,5,1.05,1.4,1.21,1.51,1.12,0.41,54.35,0.21,85.2,51.17,1.6,0.75,0.0,0.0,0.0,0.0
391,Lucas Sánchez,23,Española,Juventus,Serie A,Portero,POR,No,187,86,72,10,730,10,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.99,5.94,3.13,0.0,2.38,6.46,11.78,25.18
392,Miguel Alvarez,20,Española,Manchester City,Premier,Mediocentro,MCO,No,183,78,67,24,1920,9,2,3,4,1.27,0.65,0.34,0.46,1.14,0.79,50.6,0.78,72.88,39.99,1.18,0.66,0.0,0.0,0.0,0.0
393,Marco González,28,Española,Roma,Serie A,Defensa,LD,No,177,74,61,26,1820,7,1,3,1,0.13,0.45,0.93,1.52,0.29,0.84,57.22,0.18,75.29,19.15,2.37,0.78,0.0,0.0,0.0,0.0
394,Lucas Molina,19,Española,Valencia,LaLiga,Mediocentro,MCD,No,179,78,53,26,1872,4,0,0,1,0.41,0.46,0.96,0.66,1.67,0.98,44.55,1.14,69.56,56.0,1.3,0.53,0.0,0.0,0.0,0.0
395,Enzo Pérez,36,Española,Monaco,Ligue 1,Defensa,DFC,No,184,82,99,4,336,9,3,1,4,0.42,0.32,0.86,1.47,2.68,4.43,60.75,0.27,60.5,17.47,1.07,0.63,0.0,0.0,0.0,0.0
396,Carlos González,34,Española,Borussia Mönchengladbach,Bundesliga,Mediocentro,MCD,No,172,80,56,19,1558,10,3,2,1,0.65,0.83,1.04,1.09,1.65,0.65,48.24,0.09,74.3,48.56,0.91,0.46,0.0,0.0,0.0,0.0
397,Juan Castro,31,Española,Napoli,Serie A,Defensa,DFC,No,188,86,79,27,1836,6,0,2,5,0.38,0.28,0.65,0.26,0.47,4.51,50.18,1.69,76.85,24.32,2.29,0.48,0.0,0.0,0.0,0.0
398,Nicolás Martínez,35,Española,Union Berlin,Bundesliga,Portero,POR,No,192,94,81,7,574,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.17,11.45,2.45,0.0,1.42,1.69,31.69,89.99
399,Gabriel Torres,20,Española,Atalanta,Serie A,Defensa,DFC,No,183,88,56,11,660,5,2,2,3,0.28,0.48,0.11,1.92,0.89,4.0,72.39,1.9,62.84,28.62,0.33,0.73,0.0,0.0,0.0,0.0
400,Alejandro Cruz,36,Española,Napoli,Serie A,Mediocentro,MC,No,183,71,81,11,924,8,3,1,0,0.64,0.1,1.38,0.78,1.9,0.05,33.11,0.5,84.78,39.41,0.67,0.68,0.0,0.0,0.0,0.0
401,Nicolás González,23,Inglesa,Inter,Serie A,Delantero,EI,No,180,70,81,32,2592,3,3,14,5,1.35,1.36,2.19,0.92,0.67,0.77,24.05,0.93,83.0,21.39,0.91,2.54,0.0,0.0,0.0,0.0
402,Mateo Fernández,22,Inglesa,Barcelona,LaLiga,Defensa,LI,No,178,86,70,11,693,5,0,1,4,0.3,0.1,0.42,2.03,2.98,4.01,72.33,1.7,75.23,38.26,1.55,0.98,0.0,0.0,0.0,0.0
403,Andrés Castro,34,Inglesa,Borussia Dortmund,Bundesliga,Mediocentro,MCD,No,176,68,60,17,1496,5,3,5,1,0.01,0.35,0.32,1.11,1.55,0.95,51.96,1.44,84.39,48.39,1.7,0.71,0.0,0.0,0.0,0.0
404,Fernando Torres,34,Inglesa,Tottenham,Premier,Portero,POR,No,197,75,96,17,1122,7,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.39,8.56,4.88,0.0,1.02,0.09,42.66,88.03
405,Santiago Torres,25,Inglesa,Freiburg,Bundesliga,Mediocentro,MCO,No,176,71,76,6,360,6,0,2,5,0.69,0.32,0.11,0.16,1.85,0.06,45.74,0.08,76.9,54.02,0.08,0.04,0.0,0.0,0.0,0.0
406,Luis Martínez,20,Inglesa,Roma,Serie A,Mediocentro,MCO,No,178,70,51,14,952,2,1,1,2,0.99,1.36,0.28,0.1,1.2,0.57,25.89,0.3,72.8,39.16,1.97,0.39,0.0,0.0,0.0,0.0
407,Gabriel Torres,32,Inglesa,Bayern Munich,Bundesliga,Portero,POR,No,199,93,81,36,2592,8,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.44,7.82,4.62,0.0,3.55,0.74,20.14,5.36
408,Lucas Vega,24,Inglesa,Inter,Serie A,Defensa,DFC,No,194,86,86,13,962,6,2,3,3,0.04,0.08,0.43,1.4,1.29,4.01,60.11,0.05,83.44,19.24,0.97,0.96,0.0,0.0,0.0,0.0
409,Andrés Martínez,28,Inglesa,Marseille,Ligue 1,Defensa,LD,No,187,74,56,8,672,7,0,0,2,0.03,0.35,0.01,1.92,2.85,2.56,50.66,1.04,63.49,24.27,2.92,0.47,0.0,0.0,0.0,0.0
410,Marco González,33,Inglesa,Atlético Madrid,LaLiga,Defensa,LD,Sí,176,70,81,8,680,5,2,3,2,0.27,0.38,0.46,2.67,2.81,1.92,71.69,0.36,81.97,25.79,0.83,0.13,0.0,0.0,0.0,0.0
411,Marco Ramos,35,Inglesa,Bayern Munich,Bundesliga,Portero,POR,No,187,86,58,22,1628,4,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.57,10.42,4.47,0.0,3.81,14.84,44.38,75.67
412,Pedro Gómez,35,Inglesa,Real Madrid,LaLiga,Mediocentro,MC,No,182,79,56,18,1386,7,1,4,1,0.43,1.42,0.41,0.79,0.02,0.44,26.51,0.2,66.0,46.03,1.84,0.31,0.0,0.0,0.0,0.0
413,Santiago Alvarez,33,Inglesa,Borussia Mönchengladbach,Bundesliga,Delantero,DC,No,185,80,69,19,1482,5,3,15,7,1.33,0.63,0.98,0.44,0.39,0.3,26.87,0.93,60.44,19.26,0.4,1.13,0.0,0.0,0.0,0.0
414,Gabriel Alvarez,18,Inglesa,Valencia,LaLiga,Defensa,LI,No,185,86,91,11,781,7,1,3,0,0.24,0.09,0.06,2.87,0.25,1.33,84.62,0.64,78.15,31.84,1.91,0.74,0.0,0.0,0.0,0.0
415,Leo Ramos,26,Inglesa,Chelsea,Premier,Defensa,LI,No,195,89,96,14,1022,0,2,3,1,0.32,0.48,0.81,2.73,2.84,0.55,86.17,1.71,73.9,18.63,0.65,0.71,0.0,0.0,0.0,0.0
416,Juan Ruiz,31,Inglesa,Atalanta,Serie A,Mediocentro,MCO,No,179,70,54,4,284,2,3,3,2,0.69,1.83,1.24,1.16,0.12,0.84,34.99,0.7,75.5,41.67,0.61,0.92,0.0,0.0,0.0,0.0
417,Mateo González,32,Inglesa,Borussia Mönchengladbach,Bundesliga,Portero,POR,No,196,93,70,15,900,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.38,18.9,1.95,0.0,2.41,9.63,41.05,20.15
418,Gabriel Torres,26,Inglesa,Sevilla,LaLiga,Defensa,LD,No,188,90,84,30,2490,4,2,1,1,0.38,0.15,0.22,2.02,2.77,3.66,55.23,1.23,66.51,30.73,0.54,0.52,0.0,0.0,0.0,0.0
419,Juan González,29,Inglesa,Liverpool,Premier,Defensa,DFC,No,193,80,91,23,1587,5,3,1,1,0.36,0.43,0.62,0.04,0.92,3.45,70.01,1.6,70.49,16.45,0.71,0.48,0.0,0.0,0.0,0.0
420,Daniel Fernández,28,Inglesa,Lens,Ligue 1,Mediocentro,MCO,No,178,75,83,37,2849,5,0,0,6,1.17,0.49,0.08,1.37,0.88,0.28,26.98,1.31,65.78,50.12,1.84,0.27,0.0,0.0,0.0,0.0
421,Carlos Morales,28,Inglesa,Borussia Dortmund,Bundesliga,Mediocentro,MC,No,182,75,93,8,608,8,0,5,3,0.12,1.88,0.8,1.8,1.26,0.99,58.3,1.0,83.4,34.61,1.95,0.14,0.0,0.0,0.0,0.0
422,Carlos Pérez,26,Inglesa,Juventus,Serie A,Mediocentro,MC,Sí,180,69,86,15,1350,10,0,3,6,0.67,1.52,1.05,1.05,1.44,0.91,48.11,1.19,74.42,59.52,0.78,0.96,0.0,0.0,0.0,0.0
423,Juan Fernández,27,Inglesa,Freiburg,Bundesliga,Mediocentro,MCO,No,178,77,65,17,1513,8,1,0,6,0.37,0.66,0.92,1.26,1.47,0.33,34.58,1.64,83.72,38.94,1.5,0.71,0.0,0.0,0.0,0.0
424,Enzo Torres,18,Inglesa,Inter,Serie A,Mediocentro,MCD,No,180,67,93,16,1344,1,0,1,6,0.86,1.9,0.78,1.63,1.44,0.81,55.92,0.01,89.23,50.09,0.96,0.19,0.0,0.0,0.0,0.0
425,Gabriel Ortega,34,Inglesa,Villarreal,LaLiga,Delantero,EI,No,177,79,83,27,2295,1,1,12,1,1.97,1.65,2.02,0.65,0.68,0.53,21.68,0.14,81.46,13.98,0.33,2.43,0.0,0.0,0.0,0.0
426,Juan Gómez,36,Inglesa,Real Sociedad,LaLiga,Mediocentro,MCO,No,181,66,70,9,657,9,0,1,7,1.0,0.32,1.75,0.08,0.62,0.29,31.13,0.58,74.95,57.06,1.34,0.77,0.0,0.0,0.0,0.0
427,Thiago Rodríguez,34,Inglesa,Marseille,Ligue 1,Defensa,LD,No,189,80,77,35,2135,4,0,2,0,0.48,0.09,0.88,0.29,2.07,1.37,79.64,1.66,79.12,20.14,2.23,0.08,0.0,0.0,0.0,0.0
428,Nicolás Molina,34,Inglesa,Manchester City,Premier,Mediocentro,MCD,No,172,65,51,21,1512,0,1,1,4,1.22,1.07,0.79,1.7,1.28,0.96,38.27,0.52,75.98,49.56,0.84,0.59,0.0,0.0,0.0,0.0
429,Rafael Ruiz,18,Inglesa,Real Sociedad,LaLiga,Mediocentro,MCO,No,175,78,53,15,1275,7,2,2,3,0.05,0.11,0.44,0.36,1.98,0.2,53.18,0.98,84.42,50.79,0.02,0.22,0.0,0.0,0.0,0.0
430,Santiago Fernández,20,Inglesa,Lens,Ligue 1,Mediocentro,MCO,Sí,180,66,84,32,2400,10,0,4,5,0.03,0.06,0.03,1.61,1.97,0.16,52.55,0.92,86.42,46.66,1.35,0.48,0.0,0.0,0.0,0.0
431,Enzo Ortega,33,Inglesa,RB Leipzig,Bundesliga,Defensa,LD,No,186,74,85,27,2079,1,0,0,3,0.4,0.23,0.49,0.15,2.8,0.15,83.41,0.49,84.48,22.16,1.82,0.47,0.0,0.0,0.0,0.0
432,Luis Cruz,35,Inglesa,Marseille,Ligue 1,Defensa,LD,No,187,74,56,15,915,1,1,0,4,0.21,0.3,0.95,2.13,2.55,1.85,84.0,0.67,79.35,39.45,2.68,0.71,0.0,0.0,0.0,0.0
433,Rafael Suárez,23,Inglesa,Lyon,Ligue 1,Delantero,ED,No,180,79,67,35,2275,1,0,13,7,2.56,1.07,1.49,0.55,0.85,0.49,21.65,0.72,65.34,27.44,0.16,0.46,0.0,0.0,0.0,0.0
434,Gabriel Gómez,22,Inglesa,Atalanta,Serie A,Defensa,DFC,No,187,72,97,6,492,5,1,3,4,0.34,0.23,0.54,1.92,2.5,4.73,82.32,1.04,82.91,27.81,1.4,0.48,0.0,0.0,0.0,0.0
435,Thiago Molina,34,Inglesa,Lyon,Ligue 1,Mediocentro,MCD,No,181,78,85,6,504,6,3,4,3,0.55,1.13,1.48,1.16,0.94,0.35,32.14,1.91,74.69,52.33,1.67,0.58,0.0,0.0,0.0,0.0
436,Juan Pérez,35,Inglesa,Paris SG,Ligue 1,Mediocentro,MCD,No,177,69,69,34,2856,8,0,3,1,0.3,0.98,1.29,0.38,0.76,0.39,43.16,0.81,84.57,40.06,0.31,0.5,0.0,0.0,0.0,0.0
437,Enzo Alvarez,21,Inglesa,Barcelona,LaLiga,Mediocentro,MC,No,178,72,95,34,2788,6,3,3,5,1.33,1.49,1.56,1.24,1.67,0.92,20.92,1.74,79.12,34.9,0.62,0.63,0.0,0.0,0.0,0.0
438,Pedro Alvarez,34,Inglesa,Borussia Dortmund,Bundesliga,Defensa,LD,No,195,80,88,6,450,5,0,3,2,0.5,0.12,0.09,1.84,1.9,0.56,66.71,1.12,84.72,17.77,0.49,0.56,0.0,0.0,0.0,0.0
439,Rafael Alvarez,34,Inglesa,Bayer Leverkusen,Bundesliga,Delantero,DC,No,184,84,89,31,2480,5,1,12,10,1.25,0.03,1.64,0.24,0.17,0.62,42.3,0.57,76.39,22.69,0.06,3.0,0.0,0.0,0.0,0.0
440,Marco Sánchez,20,Inglesa,Paris SG,Ligue 1,Mediocentro,MC,No,178,65,95,16,1360,1,2,1,4,0.52,0.68,1.13,1.17,1.46,0.89,40.55,1.54,86.82,37.33,0.57,0.55,0.0,0.0,0.0,0.0
441,Andrés Alvarez,19,Inglesa,Sevilla,LaLiga,Defensa,LI,No,186,84,98,28,2212,1,3,2,0,0.25,0.38,0.02,1.19,0.07,1.93,61.35,0.31,64.78,31.47,0.81,0.3,0.0,0.0,0.0,0.0
442,Miguel Castro,24,Inglesa,Borussia Dortmund,Bundesliga,Defensa,LD,No,189,87,100,1,86,4,3,2,0,0.39,0.22,0.74,2.85,0.93,4.16,74.43,0.04,81.82,24.15,2.32,0.16,0.0,0.0,0.0,0.0
443,Thiago Rodríguez,22,Inglesa,Bayern Munich,Bundesliga,Portero,POR,No,188,76,78,37,2294,1,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.23,5.02,2.45,0.0,4.26,11.87,35.31,95.74
444,Lucas Ruiz,26,Inglesa,Newcastle,Premier,Defensa,LI,No,178,72,53,38,3306,1,0,2,5,0.33,0.08,0.54,0.8,1.64,1.39,65.45,1.88,78.79,31.73,0.41,0.56,0.0,0.0,0.0,0.0
445,Andrés Castro,18,Inglesa,Roma,Serie A,Defensa,LI,No,191,84,54,16,1328,9,1,0,2,0.11,0.37,0.58,0.29,2.86,1.71,85.08,0.48,83.38,29.9,2.63,0.17,0.0,0.0,0.0,0.0
